Created at,Description,Favorite count,Followers Count,Friends Count,Hastag,Location,Profile Image Url,Retweet,Statuses Count,Text,User ID,User Name
Mon Dec 06 04:00:00 +0000 2021,"News We Can Trust.
redaksi@cnnindonesia.com | marcomm@cnnindonesia.com | Download app: https://t.co/oE5SdSo1Km & https://t.co/RsVHQILD2w",7.0,2163397.0,18.0,[],,http://pbs.twimg.com/profile_images/669793728970682369/CaHHKPMc_normal.png,5.0,579501.0,"Menwa pertama kali muncul dengan nama Wala, yang dibentuk untuk melibatkan mahasiswa dalam kegiatan bela negara. Na… https://t.co/y4e657SVap",1.4677053561302712e+18,CNN Indonesia
Mon Dec 06 03:59:59 +0000 2021,kadang aku kadang gue tapi always loving mereka #justinbieber #taeyong #sehun #dprian #kai #felix,0.0,582.0,635.0,[],merkurius,http://pbs.twimg.com/profile_images/1459528027348496393/eOX3JVAE_normal.jpg,0.0,2854.0,"ga cocok masuk menwa, digas aja nagis anjir wkwk",1.467705351533314e+18,DPR cai mental kerupuk
Mon Dec 06 03:41:06 +0000 2021,"Akun Resmi Universitas Pembangunan Nasional ""Veteran"" Jakarta dikelola oleh HUMAS UPN ""Veteran"" Jakarta.",5.0,2152.0,6.0,[],"Jakarta Selatan, DKI Jakarta",http://pbs.twimg.com/profile_images/1090070254149988353/4ZNbCNxJ_normal.jpg,1.0,1222.0,"HumasUPNVJ - Rektor UPNVJ Dr. Erna Hernawati, Ak, CPMA, CA, CGOP memutuskan menghentikan sementara seluruh kegiatan… https://t.co/zSoP89OID9",1.4677006006283837e+18,upn veteran jakarta
Mon Dec 06 03:37:12 +0000 2021,"️
@galenicius 's
️ ️",0.0,18.0,65.0,[],,http://pbs.twimg.com/profile_images/1452206244341682188/LnDB94ae_normal.jpg,0.0,4683.0,menwa bersama kamu emg gimanaa wkwkk https://t.co/v9m9yJFrMi,1.467699618217562e+18,여자
Mon Dec 06 03:31:58 +0000 2021,بِسْمِ اللّهِ الرَّحْمَنِ الرَّحِيْمِ,0.0,141.0,179.0,[],"Yogyakarta, Indonesia",http://pbs.twimg.com/profile_images/1434741208933232644/sjQBFuJj_normal.jpg,3.0,351.0,"RT @CNNIndonesia: Menwa pertama kali muncul dengan nama Wala, yang dibentuk untuk melibatkan mahasiswa dalam kegiatan bela negara. Namun, s…",1.467698300790866e+18,Fai
Mon Dec 06 01:33:10 +0000 2021,"Official account of Yuzri Andrean, managed by team.
Graduated Bachelor on 2020 at Civil Engineering of UGJ.
Student at @undip.",0.0,759.0,666.0,[],Earth,http://pbs.twimg.com/profile_images/1349165516078809089/Kj5BzdKN_normal.jpg,2.0,47963.0,RT @detikcom: Kasus tewasnya seorang mahasiswi UPN Veteran Jakarta (UPNVJ) bernama Fauziyah Nabilah membuat kegiatan Resimen Mahasiswa (Men…,1.4676684056667791e+18,Yuzri Andrean Sumarman
Mon Dec 06 01:14:05 +0000 2021,"Jernih Melihat Dunia | Berita Indonesia Terkini, Akurat, dan Terpercaya",4.0,8291299.0,25.0,[],Jakarta,http://pbs.twimg.com/profile_images/1437591269304254466/zXoc9_vR_normal.jpg,0.0,2019874.0,"Kegiatan pembaretan tanpa izin kampus menyebabkan mahasiswi D3 Fisioterapi angkatan 2020, meninggal dunia. https://t.co/EOj7XjHd11",1.467663603176145e+18,Kompas.com
Mon Dec 06 00:57:08 +0000 2021,FIORENTINI  ~  member of Viola Club Indonesia,0.0,728.0,552.0,[],Antara Jakarta dan Penang,http://pbs.twimg.com/profile_images/1456995230465474561/uhjHYn05_normal.jpg,0.0,33695.0,apa baiknya dibubarkan saja seluruh Menwa? https://t.co/Qc3TGeHVQP,1.4676593358241178e+18,alipbatasajim 🪜
Mon Dec 06 00:56:23 +0000 2021,Arsitek n Punya Kantor Pengacara ...,0.0,5997.0,1407.0,[],Jakarta Capital Region,http://pbs.twimg.com/profile_images/1336956190543114245/0MdQgIrZ_normal.jpg,2.0,115304.0,RT @detikcom: Kasus tewasnya seorang mahasiswi UPN Veteran Jakarta (UPNVJ) bernama Fauziyah Nabilah membuat kegiatan Resimen Mahasiswa (Men…,1.4676591490685706e+18,Golputers
Mon Dec 06 00:53:06 +0000 2021,Official Twitter of https://t.co/qldGGYWfHu. redaksi@detik.com | promosi@detik.com | Android: https://t.co/l5tQVBgqbD iPhone: https://t.co/NleJXySGkT,26.0,17290862.0,30.0,[],"Jakarta, Indonesia",http://pbs.twimg.com/profile_images/1435960723968970760/4cYRs0FC_normal.jpg,2.0,1908982.0,Kasus tewasnya seorang mahasiswi UPN Veteran Jakarta (UPNVJ) bernama Fauziyah Nabilah membuat kegiatan Resimen Maha… https://t.co/sLXkZlZ30l,1.4676583229543956e+18,detikcom
Mon Dec 06 00:40:56 +0000 2021,"Twitter resmi https://t.co/rPOl9T6Yb5.
Download aplikasi Tribunnews untuk mendapatkan berita terkini https://t.co/XzdN5toanx…
Email: redaksi@tribunnews.com",1.0,1274806.0,524.0,[],Indonesia,http://pbs.twimg.com/profile_images/1373851008560812035/x57AQzF5_normal.jpg,0.0,817538.0,"Sederet Sanksi bagi Menwa UPN Veteran Jakarta, Buntut Tewasnya Mahasiswi saat Pembaretan di Bogor
 
https://t.co/MXitqmD5OH",1.4676552599504978e+18,Tribunnews.com
Sun Dec 05 23:08:38 +0000 2021,"Official Twitter Account Jawa Pos The Biggest Newspaper in Indonesia I Baca terus koran Jawa Pos, Klik https://t.co/zQIlbGPP2B",0.0,379275.0,266.0,[],"Gedung Graha Pena Lt.10, Jl. R",http://pbs.twimg.com/profile_images/1418495014095577095/a15Zncbb_normal.jpg,0.0,796686.0,"UPN Veteran Jakarta Hentikan Kegiatan Menwa, Buntut Mahasiswi Tewas https://t.co/oignmmmiGx",1.4676320337907098e+18,Jawa Pos
Sun Dec 05 22:40:59 +0000 2021,,0.0,293.0,1475.0,[],Indonesia,http://pbs.twimg.com/profile_images/1484516084/DSCN5842_normal.JPG,1.0,77908.0,RT @idntimes: Pengurus Menwa UPN Veteran Jakarta dijatuhi sanksi https://t.co/QJt0ZhR5XK,1.467625073263534e+18,Alan Nugrohadi
Sun Dec 05 21:47:30 +0000 2021,"life in 24/7 | SNK addicted | #forçabarca | wanna say something, please DM me.",0.0,219.0,162.0,[],Indonesia,http://pbs.twimg.com/profile_images/1465347039081144320/6lukfkjU_normal.jpg,0.0,13322.0,"@txtdriormas @fullmoonfolks Masih kuliah menwa, udh lulus jadi PP, bener bener the real ultimate career",1.4676116142247117e+18,Pasco Nawly
Sun Dec 05 21:41:17 +0000 2021,QU LAW Student ⚖️,0.0,1194.0,453.0,[],,http://pbs.twimg.com/profile_images/1447408052601344000/GV_suKMV_normal.jpg,1039.0,15507.0,RT @Rssaill: والعُسر مهما بلغ ، فاليُسر يتبعه .,1.4676100514184684e+18,MENWA🔱
Sun Dec 05 21:41:11 +0000 2021,QU LAW Student ⚖️,0.0,1194.0,453.0,[],,http://pbs.twimg.com/profile_images/1447408052601344000/GV_suKMV_normal.jpg,76.0,15507.0,RT @__Q6i: الناس لبعضها أرزاق، فاللهم سخر لنا الأوضح والأطيب والأنقى,1.4676100244909752e+18,MENWA🔱
Sun Dec 05 21:40:06 +0000 2021,QU LAW Student ⚖️,0.0,1194.0,453.0,[],,http://pbs.twimg.com/profile_images/1447408052601344000/GV_suKMV_normal.jpg,1233.0,15507.0,"RT @eh12__: ""اللهّم ارفع عني حمل التفكير والترتيب، ودَبِّر لي أمري فإني لا أُحسِن التدبير .""",1.46760975188224e+18,MENWA🔱
Sun Dec 05 21:27:44 +0000 2021,Just random things,0.0,7.0,45.0,[],,http://pbs.twimg.com/profile_images/1291380797698523137/S8DtP7eq_normal.jpg,1662.0,402.0,"RT @AREAJULID: Dis! Menwa lagi menwa lagii ,apa masih ttp organisasi ini ttp adaa? https://t.co/XLC2p5MrjW",1.467606640891347e+18,Yahooooo
Sun Dec 05 21:19:45 +0000 2021,Hmz,0.0,8.0,51.0,[],,http://pbs.twimg.com/profile_images/1293653631607037952/zXT76YBg_normal.jpg,17539.0,2278.0,"RT @putri_yudianti: Tragedi Menwa UNS 2013
(A thread)
.
.
.
Setelah berpikir panjang, akhirnya aku memutuskan untuk speak up di twitter. Tr…",1.4676046302930084e+18,cariin nama dong
Sun Dec 05 18:52:04 +0000 2021,"Akun Resmi Harian Jogja | Berbudaya. Menginspirasi. Terpercaya | Sejak 20 Mei 2008 | Jalan AM Sangaji 41, Jogja, 55223 | 0274-564440 | redaksi@harianjogja.com",1.0,177634.0,13.0,"[{'text': 'beritajogja', 'indices': [73, 85]}, {'text': 'jogja', 'indices': [86, 92]}, {'text': 'jogjaistimewa', 'indices': [93, 107]}]","Yogyakarta, Indonesia",http://pbs.twimg.com/profile_images/1427303328707321865/hoiphJoT_normal.jpg,1.0,430206.0,"Deru, Mapagama, dan Menwa UGM Bergerak ke Semeru https://t.co/RgnojjBh47 #beritajogja #jogja #jogjaistimewa https://t.co/nZziL6gHVK",1.4675674636508897e+18,Harian Jogja
Sun Dec 05 15:58:27 +0000 2021,INDOZONE - #KAMUHARUSTAU  The Most Engaging Media for Millennials and Gen Z,2.0,1774768.0,0.0,[],Indonesia,http://pbs.twimg.com/profile_images/1036495698336800769/kvFIzSl0_normal.jpg,0.0,72987.0,Universitas Pembangunan Nasional Veteran Jakarta (UPNVJ) menghentikan sementara seluruh kegiatan Menwa. https://t.co/ykjgVSh7Qx,1.4675237733225677e+18,INDOZONE
Sun Dec 05 15:18:45 +0000 2021,,0.0,26.0,335.0,[],,http://pbs.twimg.com/profile_images/1312832014937018369/FuUd5Lb3_normal.jpg,0.0,1594.0,@txtfromsoc saya juga sependapat. sebaiknya kasus senior2 @menwa_uns yg membunuh juniornya di up. jgn hanya sesaat… https://t.co/09F9bnAveb,1.467513782100398e+18,ernesto 'che' guevara
Sun Dec 05 15:10:17 +0000 2021,,0.0,293.0,1475.0,[],Indonesia,http://pbs.twimg.com/profile_images/1484516084/DSCN5842_normal.JPG,2.0,77908.0,RT @eradotid: Duh https://t.co/v8iGfC0U0w,1.4675116534365635e+18,Alan Nugrohadi
Sun Dec 05 15:08:04 +0000 2021,Official Account of https://t.co/hDHiGvfcFf | Member of Digital Siber Indonesia Group,1.0,15125.0,166.0,[],Jakarta Capital Region,http://pbs.twimg.com/profile_images/1399977921331138563/mtpk0L2X_normal.jpg,2.0,55238.0,Duh https://t.co/v8iGfC0U0w,1.4675110937066947e+18,ERA.id
Sun Dec 05 15:05:10 +0000 2021,"Official Account IDN Times | a multi-platform news and entertainment | Email: redaksi@idntimes.com | Baca Berita Tanpa Gangguan Iklan, download IDN App sekarang",1.0,406786.0,291.0,[],,http://pbs.twimg.com/profile_images/1304453870383366146/7lveeKGB_normal.jpg,1.0,616714.0,Pengurus Menwa UPN Veteran Jakarta dijatuhi sanksi https://t.co/QJt0ZhR5XK,1.467510364942209e+18,IDN Times
Sun Dec 05 14:58:03 +0000 2021,News24xx are news sites that proclaim the events that happened in the world and inform to all corners of the world,0.0,203.0,90.0,[],Indonesia,http://pbs.twimg.com/profile_images/816929086081597440/H2kX-ZVk_normal.jpg,0.0,38028.0,UPN Veteran Jakarta Hentikan Kegiatan Menwa Akibat Adanya Mahasiswi Tewas Saat Pembaretan https://t.co/qnmoZF8hsJ https://t.co/TPEVlVm3Xj,1.4675085726534943e+18,News24XX
Sun Dec 05 14:45:26 +0000 2021,,0.0,193.0,508.0,[],hogwarts;hufflepuff,http://pbs.twimg.com/profile_images/1438824695701270530/Pr8maYTs_normal.jpg,301.0,1013496.0,RT @SetyawaanM: @obiputro Menwa : jalan ninjaku supaya terlihat keren karena aku gagal lolos polisi/tni,1.4675053970197258e+18,krise💕
Sun Dec 05 14:41:01 +0000 2021,"Akun Resmi Ikatan Alumni Universitas Indonesia
ILUNI UI 2019-2022 | Ruang Temu",0.0,2997.0,18.0,[],"DKI Jakarta, Indonesia",http://pbs.twimg.com/profile_images/1037885689075879936/doZBhftN_normal.jpg,0.0,1726.0,"Berbagai kegiatan dilakukan ILUNI UI selama dua pekan ke belakang. Mulai dari kunjungan Humas BEM UI, pelantikan IL… https://t.co/03VtzSvWkJ",1.467504286917546e+18,ILUNI UI
Sun Dec 05 13:48:48 +0000 2021,Stay Fresh By Being Silly,0.0,237.0,135.0,[],,http://pbs.twimg.com/profile_images/1349706572906209283/NFwfZEzR_normal.jpg,0.0,34887.0,"Paling lieur kalo kucing udah menwa terus ada febris. Ingin nangis rasanya, ga tega liat mukanya lemes 😭",1.4674911439736873e+18,Lupita
Sun Dec 05 13:47:49 +0000 2021,life too bored without me 🌙🌈,2.0,12.0,104.0,[],"Kota Surabaya, Jawa Timur",http://pbs.twimg.com/profile_images/1354807955367944193/YRZqmW2i_normal.jpg,0.0,479.0,"@jaemin1303 @missufepickme need to clarify, itu mahasiswi UNESA dan dia bkn ketua menwa UNS ap lg smp bikin org men… https://t.co/wwxl0yYijf",1.4674908974869668e+18,🦋
Sun Dec 05 13:04:59 +0000 2021,terima keluh kesah gasan pian yg waninya main belakang 😘 https://t.co/C2fjXupHCI,0.0,2593.0,1962.0,[],"Atlantic, South Borneo",http://pbs.twimg.com/profile_images/1398269731329638400/t-6hoDeU_normal.jpg,0.0,26308.0,@banjarbase menwa nder,1.4674801202859622e+18,apeb comel
Sun Dec 05 12:52:52 +0000 2021,"SINAR HARAPAN, terbit sejak 1961, adalah harian bersejarah panjang, pengusung jurnalisme damai, terpercaya dalam penyajian berita.",0.0,4914.0,28.0,[],Indonesia,http://pbs.twimg.com/profile_images/596945089210949632/U9A4QqC-_normal.jpg,0.0,91406.0,Pimpinan Universitas Pembangunan Nasional Veteran Jakarta (UPNVJ) menghentikan sementara seluruh kegiatan Resimen M… https://t.co/IRIkLI1xfB,1.4674770682459218e+18,SINAR HARAPAN
Sun Dec 05 12:04:47 +0000 2021,Second account @kiwokiw | caretaker of @reginaprifilia's | Redsarmy_LFC | #RA73 | #1044,0.0,106.0,474.0,[],"Bekasi, Jawa Barat",http://pbs.twimg.com/profile_images/1366536296131227653/LDFkLqn2_normal.jpg,17539.0,18702.0,"RT @putri_yudianti: Tragedi Menwa UNS 2013
(A thread)
.
.
.
Setelah berpikir panjang, akhirnya aku memutuskan untuk speak up di twitter. Tr…",1.467464968454869e+18,ki
Sun Dec 05 12:03:30 +0000 2021,media dakwah berbasis keislaman dan kebangsaan yang fokus pada penguatan pilar-pilar kebangsaan dan keislaman dengan ciri khas keindonesiaan,0.0,40.0,183.0,"[{'text': 'BukaData', 'indices': [15, 24]}]","Semampir, Indonesia",http://pbs.twimg.com/profile_images/1467445813903192067/yazpyVQJ_normal.jpg,5.0,2654.0,"RT @MataNajwa: #BukaData - Menwa Bikin Celaka: Apa Efek Sipil Dilatih Militer ke Karier dan Kriminalitas?
https://t.co/kWNCABg4pQ

Di Indon…",1.4674646476535562e+18,ABIKARA
Sun Dec 05 11:43:20 +0000 2021,"Indonesian news portal, independent, impartial and most credible.",0.0,28354.0,39.0,[],Jakarta Capital Region,http://pbs.twimg.com/profile_images/1429639917286477832/GwXR_uMr_normal.jpg,0.0,568165.0,"Adapun bunyi peraturan tersebut yakni ""melakukan kegiatan kurikuler dan kokurikuler lebih dari pukul 21.00 WIB sert… https://t.co/itlTJAPEVG",1.4674595731035628e+18,suaradotcom
Sun Dec 05 11:29:43 +0000 2021,"A journalist with Business Dev' task on his shoulder.

Login to Twitter when I'm bored | Eating Padang Food when I'm hungry",0.0,10068.0,3498.0,[],Jakarta,http://pbs.twimg.com/profile_images/1447817846491586560/XtKQNVHo_normal.jpg,0.0,60313.0,Sebenarnya apa guna Menwa itu?,1.4674561444110377e+18,Not Arif nor Rafi or Afri
Sun Dec 05 11:14:05 +0000 2021,"Official Twitter account of Tempo Media Group. Follow us for breaking news, current events, special reports, and something more from https://t.co/aR6kgV38kn.",6.0,1919734.0,25.0,"[{'text': 'TempoMetro', 'indices': [92, 103]}]",Indonesia,http://pbs.twimg.com/profile_images/1190442063155924993/ij-II_tt_normal.png,2.0,988096.0,Rektor UPN Veteran Jakarta Bekukan Sementara Seluruh Kegiatan Menwa https://t.co/ORcYGRiC6k #TempoMetro,1.4674522095373066e+18,TEMPO.CO
Sun Dec 05 10:42:31 +0000 2021,"Animal Lovers ❤️ “Seandainya kamu tahu apa yang aku ketahui, niscaya kamu akan sedikit tertawa dan banyak menangis.” (HR. Bukhori dari Abu Hurairah r.a.)",0.0,564.0,2916.0,[],"DKI Jakarta, Indonesia",http://pbs.twimg.com/profile_images/1405601104407130115/VysvfafI_normal.jpg,1.0,15845.0,RT @jpnncom: Rektor UPN Veteran Jakarta menghentikan sementara seluruh kegiatan Resimen Mahasiswa (Menwa) hingga batas waktu yang tidak dit…,1.4674442658526863e+18,Orang Merdeka (IPAY)
Sun Dec 05 10:42:02 +0000 2021,"Ada Cerita di Balik Berita
Official Twitter https://t.co/fV3ZUub6KD

Download Android & IOS: https://t.co/eobWFyZi1Y
Contact Us: info@jpnn.com",2.0,61668.0,0.0,[],Indonesia,http://pbs.twimg.com/profile_images/1162248754591698944/AyP_1cFG_normal.png,1.0,711777.0,Rektor UPN Veteran Jakarta menghentikan sementara seluruh kegiatan Resimen Mahasiswa (Menwa) hingga batas waktu yan… https://t.co/eXBTDJqChN,1.4674441440500818e+18,JPNN.com
Sun Dec 05 10:37:12 +0000 2021,Ngocol,0.0,3288.0,3389.0,[],"DKI Jakarta, Indonesia",http://pbs.twimg.com/profile_images/1467365956452184064/KRn5_zkC_normal.jpg,1.0,12577.0,"RT @_sixbalax_: @utunback eks menwa prioritas milsuk, kalog karier masuknya ke akmil, kalog mo shopping masuknya ke mall, kalog laper masuk…",1.467442928628867e+18,Utun Back
Sun Dec 05 10:35:50 +0000 2021,"10100 Always Somewhere



















































backup account : @sixbalaks





































No DM - No FB - No IG",0.0,1342.0,1275.0,[],Where No One Can't Find,http://pbs.twimg.com/profile_images/1448304060701061124/nMHxmZhH_normal.jpg,1.0,5897.0,"@utunback eks menwa prioritas milsuk, kalog karier masuknya ke akmil, kalog mo shopping masuknya ke mall, kalog laper masuk ke RM padang",1.4674425857530716e+18,Six Balax
Sun Dec 05 10:32:59 +0000 2021,Ngocol,0.0,3288.0,3389.0,[],"DKI Jakarta, Indonesia",http://pbs.twimg.com/profile_images/1467365956452184064/KRn5_zkC_normal.jpg,1.0,12577.0,"RT @_sixbalax_: @utunback menwa mungkin masuk ke milsuk (militer sukarela), biasaknya berkarier paling tinggi ke jenjang kolonel (pamen)",1.4674418651798856e+18,Utun Back
Sun Dec 05 10:32:57 +0000 2021,Ngocol,1.0,3288.0,3389.0,[],"DKI Jakarta, Indonesia",http://pbs.twimg.com/profile_images/1467365956452184064/KRn5_zkC_normal.jpg,0.0,12577.0,@_sixbalax_ Oh menwa milsuk🤔,1.4674418569758024e+18,Utun Back
Sun Dec 05 10:31:27 +0000 2021,"10100 Always Somewhere



















































backup account : @sixbalaks





































No DM - No FB - No IG",0.0,1342.0,1275.0,[],Where No One Can't Find,http://pbs.twimg.com/profile_images/1448304060701061124/nMHxmZhH_normal.jpg,1.0,5897.0,"@utunback menwa mungkin masuk ke milsuk (militer sukarela), biasaknya berkarier paling tinggi ke jenjang kolonel (pamen)",1.467441482722427e+18,Six Balax
Sun Dec 05 10:24:50 +0000 2021,Ngocol,3.0,3288.0,3389.0,[],"DKI Jakarta, Indonesia",http://pbs.twimg.com/profile_images/1467365956452184064/KRn5_zkC_normal.jpg,0.0,12577.0,"@BajigurKota @QianzyZ Pastinya karena calon pamen, banyak juga temen dari menwa sekarang jadi kolonel😂",1.4674398151130685e+18,Utun Back
Sun Dec 05 10:21:44 +0000 2021,Ngocol,0.0,3288.0,3389.0,[],"DKI Jakarta, Indonesia",http://pbs.twimg.com/profile_images/1467365956452184064/KRn5_zkC_normal.jpg,1.0,12577.0,RT @BajigurKota: @utunback @QianzyZ Minimnya ikut Menwa di kampus,1.46743903709909e+18,Utun Back
Sun Dec 05 10:21:43 +0000 2021,Ngocol,2.0,3288.0,3389.0,[],"DKI Jakarta, Indonesia",http://pbs.twimg.com/profile_images/1467365956452184064/KRn5_zkC_normal.jpg,0.0,12577.0,@BajigurKota @QianzyZ Nah itu masih jelas menwa😂,1.4674390300191293e+18,Utun Back
Sun Dec 05 10:14:32 +0000 2021,I ❤ Allah,0.0,724.0,27.0,[],,http://pbs.twimg.com/profile_images/1405541612072046593/zWwLPbW6_normal.jpg,6.0,332841.0,RT @detikcom: Universitas Pembangunan Nasional Veteran Jakarta menghentikan sementara kegiatan Menwa buntut tewasnya seorang mahasiswi saat…,1.4674372244382966e+18,Yolan
Sun Dec 05 10:13:07 +0000 2021,,0.0,1676.0,1412.0,[],In your mind,http://pbs.twimg.com/profile_images/1467706475665506306/uBCunzyj_normal.jpg,1.0,8364.0,@utunback @QianzyZ Minimnya ikut Menwa di kampus,1.4674368679644406e+18,😂Bajul🐊Temlen😂
Sun Dec 05 10:10:33 +0000 2021,"Pejalan Maiyah, Penikmat Kopi",0.0,468.0,331.0,[],,http://pbs.twimg.com/profile_images/1300723799084560384/Oyy6aFVD_normal.jpg,1.0,283485.0,"RT @antaranews: ""Pengurus Menwa diberhentikan dan untuk organisasi akan dievaluasi dan dibina lebih lanjut. Bentuk-bentuk evaluasi dan pemb…",1.4674362194705408e+18,Syamsuddin
Sun Dec 05 10:10:17 +0000 2021,"Informasi terkini dari ANTARA, kantor berita perjuangan Indonesia. Langgani Telegram channel https://t.co/eS0cREqbDZ.",2.0,1214413.0,164.0,[],NKRI,http://pbs.twimg.com/profile_images/1193345348573396992/Cd3dfZfq_normal.jpg,1.0,769146.0,"""Pengurus Menwa diberhentikan dan untuk organisasi akan dievaluasi dan dibina lebih lanjut. Bentuk-bentuk evaluasi… https://t.co/4T5OoN7A64",1.46743615415262e+18,antaranews.com
Sun Dec 05 09:46:20 +0000 2021,"Music, book, and sleep.",0.0,24.0,97.0,[],Angkasa,http://pbs.twimg.com/profile_images/1239650911082786820/cmRLcCgT_normal.jpg,2.0,8878.0,"RT @Askrlfess: [Askrl] menwa lagi menwa lagi, bener ga nih? Sok atuh liat

https://t.co/MUolHxVMT5",1.4674301283679846e+18,Lunar
Sun Dec 05 09:44:02 +0000 2021,Berani Berimbang | Redaksi: pantaucom@gmail.com,0.0,2129.0,72.0,[],"DKI Jakarta, Indonesia",http://pbs.twimg.com/profile_images/1221664485800153088/swxRsSvT_normal.jpg,0.0,73345.0,"Sebelumnya, Menwa melakukan kegiatan pembaretan tanpa seizin Rektor melalui Wakil Rektor Bidang Kemahasiswaan dan K… https://t.co/1oGFXlkNUp",1.4674295493821276e+18,Pantau.com
Sun Dec 05 09:42:39 +0000 2021,#CDN #CendanaNews. Mengawal Kedaulatan Bangsa. Kontak : editorcendana@gmail.com,0.0,4572.0,65.0,[],Indonesia,http://pbs.twimg.com/profile_images/658141955142979584/5nkvoP7o_normal.jpg,0.0,136163.0,"Mahasiswi Tewas, UPN Veteran Jakarta Hentikan Kegiatan Menwa https://t.co/q8TI4KVmS4",1.4674292022490644e+18,Cendana News
Sun Dec 05 09:32:51 +0000 2021,,0.0,468.0,2171.0,[],,http://pbs.twimg.com/profile_images/1334355258475044864/4IohcLDW_normal.png,0.0,17374.0,https://t.co/y2RdEubith,1.467426732932096e+18,guido
Sun Dec 05 09:32:24 +0000 2021,:)),0.0,744.0,262.0,[],Negara Berkembang,http://pbs.twimg.com/profile_images/1461164696170471426/kpkP4rXD_normal.jpg,6.0,34937.0,RT @detikcom: Universitas Pembangunan Nasional Veteran Jakarta menghentikan sementara kegiatan Menwa buntut tewasnya seorang mahasiswi saat…,1.4674266195475374e+18,13
